id,text,label,Comments,annotator_id
16620,"@user Branco tem muito q se fuder mesmo, tu n vê um preto fazendo essas graças, cada vídeo de branco fazendo essas babaquices q eu vejo, sinto mais nojo de ser branca, só vergonha alheia da minha cor","[[13, 33, 'toxic'], [137, 152, 'toxic'], [171, 186, 'toxic']]",[],Person8
16281,@user tá soltinha em puta,[],"['Um pouco ambíguo, pode ser uma forma tóxica ou uma ironia para um amigo.']",Person8
9017,"rt @user vsf qm da chupão, chupa o próprio pinto filha da puta","[[9, 12, 'toxic'], [49, 62, 'toxic']]",[],Person8
3277,@user ato reparador para terroristas ??? ah vai se foder vai filho da puta chupeteiro de ladrao,"[[41, 56, 'toxic'], [61, 74, 'toxic'], [75, 95, 'toxic']]",[],Person8
12530,@user @user @user @user não quer ter filho da o cu então o filho da puta,"[[59, 72, 'toxic']]",[],Person8
2014,putinha dois amantes https://t.co/mbvaul5j0v,[],[],Person8
11537,"Papo reto memo, você q para a porra do seu carrinho no meio do corredor do mercado eu espero do fundo do meu coração que vc se foda muito seu pau no cu do caralho","[[28, 36, 'toxic'], [121, 162, 'toxic']]",[],Person8
12966,@user ei vai toma no teu cu myckaela,"[[9, 27, 'toxic']]",[],Person8
16047,@user putinha aguenta 3 😜,[],[],Person8
11542,"primeiro, só pra te avisar tem 9 ali.

segundo vai tomar no cu.","[[47, 62, 'toxic']]",[],Person8
11567,"Acho que estou na fase mais feliz da minha vida, tacando o fodasse em tudo, vivendo do meu jeito bem humorado e pau no cu de quem não gostou, acho que só me falta uma morena pra completar tudo 😪",[],[],Person8
17317,@user vai vagabunda,"[[10, 19, 'toxic']]",[],Person8
15984,putinha da dupla penetração kkkkkkkkk,[],[],Person8
15791,@user @user putinha aguenta 3,[],[],Person8
521,"vi umas fotos antigas, bateu a maior saudade do viado do lukão",[],[],Person8
13147,"rt @user nem parece que é puta, hahahaha .  atendendo em sp até amanhã, whatsapp: 19989357547 https://t.co/cgtsu7h3tn",[],[],Person8
4896,@user @user ditadura militar da buceta da tua m茫e,"[[32, 49, 'toxic']]",[],Person8
16489,rt @user @user fala da suas favs sem por o pau do bts da boca nega 😍,"[[43, 49, 'toxic']]",[],Person8
16520,"'prefiro o sorvete mesmo' chupa teu sorvete então buceta, te perguntei nada","[[50, 56, 'toxic'], [58, 75, 'toxic']]",[],Person8
12250,"eu fico mais puta porque ontem EU deixei a cozinha inteira arrumada pra não ter problema, aí meu tio vem pra cá, suja todas as panelas e larga tudo sujo pela casa inteira e sou eu quem tem que arrumar? pau no cu dele","[[202, 216, 'toxic']]",[],Person8
12036,"Esses fãs de kpop devem ter no máximo uns 13 anos, vivem atacando todo mundo por nada, que fandom mais Chernobyl, já não basta eles ajudarem a alimentar aquela indústria tóxica da Coreia não? Kpop fãs = aberração","[[91, 112, 'toxic'], [203, 212, 'toxic']]",[],Person8
18158,@user putinha goza litros,[],[],Person8
9686,enfia o teu palpite no cu inferno de pinto,"[[0, 25, 'toxic'], [26, 33, 'toxic']]",[],Person8
11512,"amgs né kk ahan, toma é no cu tdo🌎",[],[],Person8
19952,"🔥Puto gritando e dando o rabo lisinho pro leiteiro negão pauzudo😻😈🔥

📸https://t.co/SAte7IXczn
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user https://t.co/e2B0CePvZs",[],[],Person8
2243,"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa","[[43, 57, 'toxic'], [91, 98, 'toxic']]",[],Person8
10098,vai se fuder bicha burra do caraí que eu sou,"[[0, 12, 'toxic'], [13, 33, 'toxic']]",[],Person8
11600,@user morre atropelado filho da puta,"[[6, 22, 'toxic'], [23, 36, 'toxic']]",[],Person8
2238,"@user @user e tá fazendo o que aqui, gordo tetudo? procurando lanche pra aumentar essa pança nojenta sua?","[[37, 49, 'toxic'], [87, 100, 'toxic']]",[],Person8
17535,"chego chegando
gozei no canto da tua boca
sua puta
vai chupa minha pica
desgraçaaaaaaaaaaaaaaaaaaa",[],[],Person8
9854,@user meu pau na tua boca,"[[6, 13, 'toxic']]",[],Person8
12675,um homem que eu nunca vi na vida me chamando de vadia 'protegido por deus' cristão falso filho da puta https://t.co/dwpz867gjq,"[[75, 88, 'toxic'], [89, 102, 'toxic']]",[],Person8
3864,pode vimmmm o bande todo suas putinhas kkkkkkk,[],[],Person8
3852,"@user Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!!
VTNC ZÉ 'BUCETA'!!!","[[18, 31, 'toxic'], [48, 57, 'toxic'], [59, 73, 'toxic'], [156, 173, 'toxic'], [203, 207, 'toxic'], [208, 218, 'toxic']]",[],Person8
16343,"essa vaca não merece nada do que ele fez por ela. merece um lixo igual a ela, que faça oq ela fez com ele, sem noção!!","[[5, 9, 'toxic'], [50, 64, 'toxic']]",[],Person8
3842,@user ok estrume.. qual o crime? nenhum? então vai tomar no teu cu arrombado,"[[9, 16, 'toxic'], [47, 66, 'toxic'], [67, 76, 'toxic']]",[],Person8
11511,@user pau no seu cu 🙏🏻,"[[6, 19, 'toxic']]",[],Person8
2244,se fode ai babaca,"[[0, 10, 'toxic'], [11, 17, 'toxic']]",[],Person8
15699,vai tomar no cu. vocês são muito chatos!!!!!!!!!!!,"[[0, 15, 'toxic']]",[],Person8
9571,rt @user tenho que parar com essa mania de achar que 'fulano' é diferente. pq no final é o msm pau no cu igual todos os outros.🖕🏾,"[[95, 104, 'toxic']]",[],Person8
12376,"@user que desgraçado mano, sapoha tem que morrer &gt;:c","[[34, 48, 'toxic']]",[],Person8
9558,@user as banhas do teu cu piranha kkkkkkk,"[[9, 25, 'toxic'], [26, 33, 'toxic']]",[],Person8
12800,"@user não cuida não pra tu ver se não navalho a tua cara e a do teu segurança, vagabunda! https://t.co/ky319jqrgc","[[38, 56, 'toxic'], [79, 88, 'toxic']]",[],Person8
19972,vai tomar no cu ice eu te odeio fikho da putaaaaaaaaaaa,"[[0, 15, 'toxic'], [20, 31, 'toxic'], [33, 46, 'toxic']]",[],Person8
12648,uma arrombada essa menina se eu pego ela esqueço meu senso e dou um soco,"[[4, 13, 'toxic'], [61, 72, 'toxic']]",[],Person8
11933,"chego nesse site e ainda tem gringa puta com o sexiest moment kkkkkkkk tao ofendendo até o bob, q coisa né",[],[],Person8
11949,mete com força e com talento estou ofegante e vc percebendo bate maltrata essa puta safada quero jatada de leite na cara,[],[],Person8
11927,"@user @user pau no cu desses aí. tenho pena porque são os alienados de plantão, tão na internet pra destilar ódio. uns infelizes na vida","[[12, 21, 'toxic']]",[],Person8
20713,@user minha filha vai toma no cu vai,"[[18, 32, 'toxic']]",[],Person8
1553,"@user é cada doido, pqp. o brasileiro medio ta cada vez mais retardado","[[61, 70, 'toxic']]",[],Person8
14222,@user @user vagabunda que chama,[],[],Person8
12227,esse dino é retardado kkkkkkkk fala de vagabunda e não quer me ver brava,"[[12, 21, 'toxic'], [39, 48, 'toxic']]",[],Person8
1650,"existem milhares de pessoas que comem tudo que é errado e não engordam e tem os que engordam

a veia ta entupida do mesmo jeito A QUESTÃO É QUE VOCÊ É UM FILHO DA PUTA GORDOFOBICO","[[154, 167, 'toxic']]",[],Person8
19938,rt @user enfia essa falta de educação no seu cu filho da puta,"[[38, 47, 'toxic'], [48, 61, 'toxic']]",[],Person8
11896,"@user @user Esse FDP acha q todos são idiotas? Canalha, sujo, mentiroso. Esses ministros do STF criam o caos jurídico, atrapalham o governo e pensam que não estamos vendo o que eles fazem. A culpa é do STF e Rasgaram a constituição. Eles ameaçam a democracia. #NasRuasContraSTF","[[17, 20, 'toxic'], [47, 54, 'toxic'], [56, 60, 'toxic'], [62, 71, 'toxic']]",[],Person8
11852,"@user tem piranha sim kkkkkkkkk,e talarica nem se fala kkkkkk",[],[],Person8
10952,"@user tem que dar apoio ao 'gil' que sofreu racismo, isso sim que deveriam fazer seus arrombado!","[[81, 95, 'toxic']]",[],Person8
11030,cara fdp 😠😠😠😠😠😠😠 matou garota de 6 muito bolado com isso😠😠😠😠😠 vai morrer lá dentro fdp 😠😠😠😠😠,"[[5, 8, 'toxic'], [74, 84, 'toxic'], [95, 98, 'toxic']]",[],Person8
12978,"@user @user que isso caralho 
ta lokao? quer morrer quer machista?","[[21, 28, 'toxic'], [40, 51, 'toxic']]",[],Person8
11812,ca puta tenho nos olhos ainda,[],[],Person8
11151,"pq nego não faz o teu e deixa o dos outros em paz??? porra, bagulho de retardado ficar julgando o trabalho dos outros, corre atrás do seu e pronto porra https://t.co/qrZBYZVUXj","[[53, 58, 'toxic'], [60, 80, 'toxic'], [147, 152, 'toxic']]",[],Person8
18,"@user @user Vc deve ser louca, defendi o INPE na nossa conversa, ou vc é cega, disléxica, achei péssimo a exoneração feita hoje, tenho ciência do bom trabalho q o INPE faz, enfim, não vou perder meu tempo com vc, abraça o DataFolha aí, espere a virada do Haddad ou Ciro no segundo turno kkkkk","[[180, 211, 'toxic']]",[],Person8
11787,primeiro ele queria prender depois queria a carteira de motorista???? caralho que pm inútil e racista,"[[70, 77, 'toxic'], [85, 91, 'toxic']]",[],Person8
9966,vai tomar no seu cu caralho,"[[0, 19, 'toxic'], [20, 27, 'toxic']]",[],Person8
13322,"@user @user 'Menino' o caralho.
'Racistinha de merda' q chama. Dê o nome correto e aprenda que cada ação tem uma reação. Acho que o merdinha aprendeu.","[[21, 30, 'toxic'], [132, 140, 'toxic']]",[],Person8
172,@user @user @user Hahahahaha vc não entende porra nenhuma mesmo!!!! Por isso seu crédito é nulo! Outra porta de esquerda!!!!,"[[44, 57, 'toxic']]",[],Person8
11190,caralho filha da puta arrombado eu tava no meio do restaurante vai dar a bunda irmão ta todo mundo me olhando,"[[0, 7, 'toxic'], [8, 21, 'toxic'], [22, 31, 'toxic'], [63, 78, 'toxic']]",[],Person8
11971,Olha no q depender de mim esse velho abusador e estuprador vai tomar no cu bem tomado!!!!! Não vai sair impune to nem ai q nojo mano nojoooooo,"[[59, 74, 'toxic'], [123, 127, 'toxic'], [133, 142, 'toxic']]",[],Person8
11910,que lixo vai toma no cu,"[[0, 8, 'toxic'], [9, 23, 'toxic']]",[],Person8
1545,@user aí o fdp teu meme desgraçado,"[[11, 14, 'toxic'], [24, 34, 'toxic']]",[],Person8
11890,@user @user @user @user @user Sim! Ela é melhor que eles. Não está usando a imagem de ngm de forma distorcida para propagar ódio. VTNC vc e sua falta de argumentos plausíveis. É o que eu chamo de desonestidade intelectual,"[[130, 134, 'toxic']]",[],Person8
11165,eu marquei de encontrar o fred e a vagabunda se passou e só vai acordar às 20h eu vo mata,"[[35, 44, 'toxic']]",[],Person8
11175,@user @user eu voltei a cagar sua poc ridícula,"[[38, 46, 'toxic']]",[],Person8
20906,@user pau nas vadias vermelhas!,"[[14, 20, 'toxic']]",[],Person8
11381,"ae duclou caralho vamo acorda pro jogo de hoje.

vamo jogar time! seus verme do caralho. 

#gocnb","[[10, 17, 'toxic'], [66, 76, 'toxic'], [77, 87, 'toxic']]",[],Person8
11539,"@user vagabundo. respeite a igreja, seu vagabundo.","[[6, 15, 'toxic'], [36, 49, 'toxic']]",[],Person8
20185,putinha da surra de priquito kkkkkkkkkkk,[],[],Person8
10984,a favela eh sinistra na madrugada filho da puta assassino de farda,"[[34, 47, 'toxic']]",[],Person8
10950,sulista e paulista são igualmente péssimos,"[[34, 42, 'toxic']]",[],Person8
10921,@user depois anda dizer que eu só te dou desprezo vaca💕,"[[50, 54, 'toxic']]",[],Person8
10890,"@user ahhhh é k.o que fazem isso contigo pqp, já vi gente burra mas essa ..",[],[],Person8
11821,puts que pariu julia olha a merda que voce se meteu por isso que voce é um lixo,"[[0, 14, 'toxic'], [65, 79, 'toxic']]",[],Person8
9487,@user @user viado é um bicho estranho msm viu eu ein,[],[],Person8
10869,"@user que raciocínio brilhante...parabéns... kkkkkkkkkkkkkkkk, rapaz deram vozes aos lunáticos puta que o pariu!!!","[[85, 94, 'toxic'], [95, 111, 'toxic']]",[],Person8
11954,"porra de coelho querendo discutir pq eu n gosto dele, vai tomar no cu mano mlq retardado do caralho c uma existência inútil","[[0, 8, 'toxic'], [54, 69, 'toxic'], [79, 99, 'toxic'], [117, 123, 'toxic']]",[],Person8
1612,"@user gerem uma gru e paguem pro governo então, seus filhos da puta. já que gostam de pagar impostos, fica a dica.","[[48, 67, 'toxic']]",[],Person8
11903,narcisista do caralho,"[[11, 21, 'toxic']]",[],Person8
10613,o problema n é ser branco mas um racista fdp e racista tem q morrer queimado🔥🔥🔥,"[[41, 44, 'toxic'], [61, 76, 'toxic']]",[],Person8
11094,@user vai tomar no cu.,"[[6, 21, 'toxic']]",[],Person8
13991,"porquê foda-se que tenha passado uma semana ou um mês

se tu é mentiroso, tu é um filho da puta","[[7, 14, 'toxic'], [74, 95, 'toxic']]",[],Person8
12076,"tomar no cu, minha mãe é um caraio","[[0, 11, 'toxic'], [23, 34, 'toxic']]",[],Person8
11095,"ahhhhhhhhh que isso cara, vai tomar no cu!!!!!!!!!!!! 😭💔😠😠😠 uma senhora!!!!!!!","[[26, 41, 'toxic']]",[],Person8
231,@user @user chupa troxa!,"[[12, 23, 'toxic']]",[],Person8
233,@user @user 🤣🤣🤣🤣🤣🤣🤣🤣🤣 tomou no meio do seu orifício anal 🤣🤣🤣🤣🤣🤣🇧🇷🔝,"[[52, 65, 'toxic']]",[],Person8
20030,"essa Ana Júlia, só vai tomar vergonha na cara e me deixar em paz, depois que eu meter três tapas por dentro da cara dela. Não é possível, porra garota filha da puta","[[23, 45, 'toxic'], [80, 96, 'toxic'], [138, 143, 'toxic'], [144, 164, 'toxic']]",[],Person8
10674,rt @user @user aí estragando o passinho do meu país recife pqp sulista não conte comigo pra nada  https://t.co/1dpqedjglx,[],[],Person8
13865,esse povo tem mais é que tomar no cu mesmo,"[[10, 36, 'toxic']]",[],Person8
13874,"rt @user ah guria, larga mão de ser retardada e achar que todo mundo quer esse rato desnutrido que você chama de namorado, eu ein","[[36, 45, 'toxic'], [84, 94, 'toxic']]",[],Person1
11726,@user vai tomar no cu,"[[10, 15, 'toxic'], [16, 18, 'toxic'], [19, 21, 'toxic']]",[],Person1
13944,"eu não sei pq eu ainda sigo essa retardada, eu tenho a opção de dar unfollow nesse capeta mas eu faço questão de ficar entrando no tt pra ler e ficar pensando “nossa cala boca sua filha da puta” https://t.co/OB9Smn2E1n","[[33, 42, 'toxic'], [83, 89, 'toxic'], [189, 193, 'toxic']]",[],Person1
10690,eu querendo estudar e o arrombado do vizinho com o som alto,"[[24, 33, 'toxic']]",[],Person1
1351,"a mnet boicota o loona e ainda vem PLAGIAR o conceito UNICO e NUNCA feito no kpop, mas vamos ter pena dessa cadelinha da mnet sem originalidade ne mores https://t.co/BqrpwMVJ6x","[[108, 117, 'toxic']]",[],Person1
13983,"bando de filhos da puta rapa , por isso que quando morrem ficam logo sem cara nessa porra..","[[19, 23, 'toxic'], [84, 89, 'toxic']]",[],Person1
11269,eu to extremamente puto eu nunca vi alguem tao nojento na minha vida eu wuero rebobinar esse filho da puta na porrada que merda,"[[47, 54, 'toxic'], [102, 106, 'toxic'], [122, 127, 'toxic']]",[],Person1
13515,não pago pra filha da puta que me desmerece pq tem o troco,"[[22, 26, 'toxic']]",[],Person1
269,@user FOI UM ARRASO VAI? E O RUI BOSTA NÃO FEZ FALTA E O PLANINHO DELE COM MILITANTES PETISTAS FOI POR ÁGUA ABAIXO.PROIBIU POLICIAMENTO PRÁ MILITÂNCIA PELEGA FICAR A VONTADE MAS OH! NÃO APARECERAM KKKKKKK,"[[33, 38, 'toxic']]",[],Person1
296,"@user duvivier kkkkk ninguém conhece vc, trouxa PTralha 👉🏼💩! Os  'Paraíbas' e o Brasil amam o Mito @user É o fim do PT e da boquinha do tal duvivier @user @user @user @user RT @user @user Baiano é inteligente 🧠👍🏼 https://t.co/gPmzt3xvJw","[[41, 47, 'toxic'], [48, 55, 'toxic']]",[],Person1
11275,@user vai se foder seu merda criminoso. você não é nem metade do que a marina silva reprssenta na luta ambiental nesse país,"[[13, 18, 'toxic'], [23, 28, 'toxic'], [29, 38, 'toxic']]",[],Person1
19618,"@user @user vai tomar no seu c*, põe a porra do impeachment do toffoli e gilmar na pauta.","[[16, 21, 'toxic'], [30, 32, 'toxic'], [39, 44, 'toxic']]",[],Person1
9496,vá todo mundo pra puta que pariu,"[[18, 22, 'toxic'], [27, 32, 'toxic']]",[],Person1
1421,"@user Esses aí não representam os indígenas, são apenas militantes comprados pela esquerdalha imunda!! Que não tem o menor pudor em cercar e intimidar uma família! Berra e estrebucha você, vagabundo!! A esquerda tá morta!!!!","[[82, 93, 'toxic'], [94, 100, 'toxic'], [172, 182, 'toxic'], [189, 198, 'toxic']]",[],Person1
19599,"sei la, eu nem tenho nada cntg e tu quer exigir que eu te responda assim que fico online
vai tomar no seu cu","[[93, 98, 'toxic'], [106, 108, 'toxic']]",[],Person1
14216,rt @user fodase irmão vai te tomar no cu,"[[9, 15, 'toxic'], [29, 34, 'toxic'], [38, 40, 'toxic']]",[],Person1
11022,"@user @user a manchete deve ser:
bolsonaro chama empresário de puta merda!","[[63, 67, 'toxic'], [68, 73, 'toxic']]",[],Person1
1525,rt @user porra é essa eu já tinha socado essa faca no cu desse maluco doente do caralho https://t.co/q6cactory3,"[[9, 14, 'toxic'], [34, 40, 'toxic'], [54, 56, 'toxic'], [80, 87, 'toxic']]",[],Person1
12145,pq eu acompanharia a cblol eu odeio essa merda vai toma no cu twitter. vou excluir minha conta nessa porra  tbm.,"[[41, 46, 'toxic'], [59, 61, 'toxic'], [101, 106, 'toxic']]",[],Person1
1540,"@user justiça somente c lula livre??
seu cu ....seu arrombado","[[41, 43, 'toxic'], [52, 61, 'toxic']]",[],Person1
13845,filho da puta!,"[[0, 5, 'toxic'], [9, 13, 'toxic']]",[],Person1
13838,ai ruby vai tomar no cu garota chata dps inferno porra,"[[21, 23, 'toxic'], [41, 48, 'toxic'], [49, 54, 'toxic']]",[],Person1
11732,@user agora o @user morre chupando o próprio pau,"[[26, 34, 'toxic'], [45, 48, 'toxic']]",[],Person1
317,"@user @user Fala mais!
Vc é só mais um esquerdopata fissurado no fracasso e um invejoso contumaz do sucesso alheio.
Vc, assim como todo esquerdopata é um incompetente fracassado que acha sempre q as pessoas de sucesso lhe devem alguma coisa. a única moral q vc  reconhece, é  a que te serve.","[[39, 51, 'toxic'], [79, 87, 'toxic'], [136, 148, 'toxic']]",[],Person1
10801,"@user vsf nayane, nem quero assunto contigo",[],[],Person1
6310,@user índios retardados que não falam nada com nada bando de amebas,"[[13, 23, 'toxic'], [61, 67, 'toxic']]",[],Person1
9614,"@user apanhou foi pouco, arrombado","[[25, 34, 'toxic']]",[],Person1
13750,@user o cu de sua mulher,"[[8, 10, 'toxic']]",[],Person1
13723,"@user porra, tu quer bater em mim? tem que bater nele fdp","[[6, 11, 'toxic'], [43, 48, 'toxic'], [54, 57, 'toxic']]",[],Person1
13673,ver lixo humano apanhando é melhor do que fazer sexo.,"[[4, 8, 'toxic'], [16, 25, 'toxic']]",[],Person1
11228,"Se eu pego uma praga dessa eu mato namoral 
Tenho NOJO de gnt q maltrata animais
PORRA FILHO DA PUTA VAI COMER UMA BUCETA, ARRUMAR TRABALHO SLA MAS DEIXA OS BICHO EM PAZ INFERNO 
Tomara q arda no inferno.","[[15, 20, 'toxic'], [30, 34, 'toxic'], [50, 54, 'toxic'], [81, 86, 'toxic'], [96, 100, 'toxic']]",[],Person1
10798,rt @user sco pa tu mana eh minha rola vai toma no cu todo dia mrm coisa no tt,"[[33, 37, 'toxic'], [50, 52, 'toxic']]",[],Person1
10732,"@user pq krls tem frufru no nome da conta

ah eh lol né... porra meme pronto","[[59, 64, 'toxic']]",[],Person1
612,"@user tua mãe passa bem? ????? 
corno fdp😂😂😂😂😂😂","[[38, 53, 'toxic']]",[],Person1
10795,"o inferno deve ser eu fazer compras com a minha veia
pqp mulher enrolada do caralho tnc","[[76, 83, 'toxic']]",[],Person1
591,@user essa merda mexe se bue bem fdss com um gordo como tu la dentro ainda,"[[11, 16, 'toxic'], [45, 50, 'toxic']]",[],Person1
13665,coisa de retardado se fude,"[[9, 18, 'toxic'], [22, 26, 'toxic']]",[],Person1
10758,eu vou matar um filho da puta com as minhas próprias mãos,"[[7, 12, 'toxic'], [25, 29, 'toxic']]",[],Person1
13620,"tá achando caro? não vai porra, deixa de ser miserável e linguarudo","[[25, 30, 'toxic'], [57, 67, 'toxic']]",[],Person1
13570,"@user tá fumando o quê bichinha? acorda pra realidade, imbecil! #stfvergonhanacional","[[23, 31, 'toxic'], [55, 62, 'toxic']]",[],Person1
13748,"@user @user pô maluco. vai tomar no teu cu, demente.","[[40, 42, 'toxic'], [44, 51, 'toxic']]",[],Person1
3066,"mulher: oi quer ficar cmg?

homem: não

mulher: ok

homem: oi quer ficar comigo?

mulher: não

homem: ata eu n queria mesmo VC É MO PIRANHA TOMAR NO SEU CU ARROMBADA, EU NUNCA QUIS FICAR COM VC SÓ TAVA TE TESTANDO","[[132, 139, 'toxic'], [153, 155, 'toxic'], [156, 165, 'toxic']]",[],Person1
13530,"@user Cala a boca seus merdas,a Paula já fez mais de uma viagem com as meninas do BBB patrocinadas,ela n falou desse jeito,q falta do q fazer Uol, vão pra porra","[[23, 29, 'toxic'], [155, 160, 'toxic']]",[],Person1
11245,o luã n quer dar o cu dele pra mim q saco guri insuportável,"[[19, 21, 'toxic'], [47, 59, 'toxic']]",[],Person1
13799,"Se estragarem a minha relação a pala duma mentira? Juro que vos caço filhos da puta. Planos que a gente tem pa concrerizar que tao a meio, planos para uma vida que tao pa ser concretizados e vcs querem vir estragar isso?? Jr que vos caço filhos duma ganda puta","[[79, 83, 'toxic'], [256, 260, 'toxic']]",[],Person1
13261,esse cara é chato pra caralho,"[[12, 17, 'toxic'], [22, 29, 'toxic']]",[],Person1
10580,"detesto mentira, vai se fuder","[[24, 29, 'toxic']]",[],Person1
16399,"@user Coe cr, sei que não tenho nada haver cm sua vida, mas para de dar Ibope, nego gosta disso, quanto mais tu render assunto, mas elas vão tá achando que tu tá se importando e mais vao falar, manda essas porra procurar uma calcinha pra lavar, vive sua vida cr, você merece .","[[206, 211, 'toxic']]",[],Person1
11919,"sapatão é um bicho estranho mané, nao pode ver que a outra mina é sapatão que já fica logo encarando","[[0, 7, 'toxic'], [66, 73, 'toxic']]",[],Person1
9003,@user é viado!!!!!!!kkkkkkk,"[[8, 13, 'toxic']]",[],Person1
20930,pq todo gay lindo é retardado?,"[[20, 29, 'toxic']]",[],Person1
18949,ela é puta mais também tem sentimentos 🤣,"[[6, 10, 'toxic']]",[],Person1
6573,"@user O viadão tá com inveja já que ela tem a bolsa e vc não??cara, parcela em 10x em algum shopping mais compra sim, pois, tá feio esse seu ciuminho kkkk","[[8, 14, 'toxic']]",[],Person1
20222,"petropolitano é um bixo pau no cu de forma involuntária, ta no sangue","[[24, 27, 'toxic'], [31, 33, 'toxic']]",[],Person1
167,@user @user fala barro preto!!!!!!!!!!!,[],[],Person1
11482,esse daqui eh daqueles cara que procura travesti pra come o cu dele no sigilo pq tem tesao em mulher de pinto n tenho nem medo de fala https://t.co/g6sERXI72P,"[[40, 48, 'toxic'], [53, 57, 'toxic'], [60, 62, 'toxic'], [104, 109, 'toxic']]",[],Person1
13772,@user @user seu caneco o fdp boto pra fzr comida e lavar tudo se não é pentada no coco hehe,"[[25, 28, 'toxic']]",[],Person1
12028,"@user acho otimo!
bandido tem mais que se foder!","[[42, 47, 'toxic']]",[],Person1
13667,@user @user vera vagabunda,"[[17, 26, 'toxic']]",[],Person1
2931,"Another bitch properly folded.
***(Mais uma puta devidamente arregaçada.)***
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/gpsQY44Coa","[[8, 13, 'toxic'], [44, 48, 'toxic'], [61, 71, 'toxic']]",[],Person1
11052,rt @user comendo o viado https://t.co/ajqkrazr7a,"[[9, 16, 'toxic'], [19, 24, 'toxic']]",[],Person1
3022,“gordinha” ah vá pro caralho,"[[1, 9, 'toxic'], [21, 28, 'toxic']]",[],Person1
13793,"@user rapaz aí n sei , mais q os bambi tentou ele 2 vezes tentou kkkk","[[33, 38, 'toxic']]",[],Person1
12016,"@user PRA CARALHOOO
mano esses viado ficavam trombando em mim de 5/5s e eu só pensava ser gay não é escolha, mas ser homofobico é inevitável","[[31, 36, 'toxic']]",[],Person1
1733,@user teu cu msr preta😂,"[[6, 9, 'toxic'], [10, 12, 'toxic'], [17, 24, 'toxic']]",[],Person1
19632,"@user meu deus passada, a vagabunda e qm to achando q é?","[[26, 35, 'toxic']]",[],Person1
5392,@user vc tem uma vontade imensa de dar esse 'donut queimado' para o....deixa pra l谩......,"[[45, 50, 'toxic'], [51, 59, 'toxic']]",[],Person1
14942,putinha do boquete 😋,"[[0, 7, 'toxic'], [11, 18, 'toxic']]",[],Person1
16085,rt @user homem q faz fofoquinha nem é homem é viadinho merece entra no rock sem papo vários otário nessa porra 😤😤😤😤😤,"[[21, 31, 'toxic'], [46, 54, 'toxic'], [92, 98, 'toxic'], [105, 110, 'toxic']]",[],Person1
5320,"rt @user ai mas pq essas kpoper p玫e video de coreano dan莽ando nos coment谩rios m贸 nada a ver馃お馃お

caralho meu filho vai dar a bunda.","[[97, 104, 'toxic'], [125, 130, 'toxic']]",[],Person1
13783,todo o dia lembrando que eu sou só mais um reservatório de porra,"[[59, 64, 'toxic']]",[],Person1
4918,"@user Mas que cara hip贸crita do caralho, no dia que voc锚 ver um eleitor de Bolsonaro defendendo ele ou qualquer um por corrup莽茫o pode ter certeza que 茅 um petista disfar莽ado.
Volta pra teu porn么 gay que se voc锚 pensa que vai se eleger de novo t谩 muito enganado.
Morde fronha!","[[32, 39, 'toxic'], [189, 193, 'toxic'], [195, 198, 'toxic'], [262, 267, 'toxic'], [268, 274, 'toxic']]",[],Person1
15027,@user kkkkkkkkkkkkkkkkkkkkkkkk kd as macaca loka q hoje eu tô na agressividade kkkkkkkkkkkk só cacetada 😂😂,"[[37, 43, 'toxic'], [44, 48, 'toxic'], [95, 103, 'toxic']]",[],Person1
1870,"Votou no Bolsonaro e tá arrependido? Eu vou te acolher e vamos dialogar, é sempre tempo de desconstruir, se informar, se envolver,  estudar, pesquisar... 
Votou e ainda não se arrependeu? Vai tomar no olho do cu","[[192, 197, 'toxic'], [201, 205, 'toxic'], [209, 211, 'toxic']]",[],Person1
11926,"rt @user sapatão é um ser frouxo, se apaixona e já quer casar","[[9, 16, 'toxic']]",[],Person1
19609,rt @user caralho que gay chata,"[[9, 16, 'toxic'], [25, 30, 'toxic']]",[],Person1
11295,"@user parabéns viado, agora pode ir p motel","[[15, 20, 'toxic']]",[],Person1
1788,"@user @user não mentiu, sulista não faz nada de bom
odiar sulista sendo sulista não é hipocrisia, é consciência de classe","[[24, 31, 'toxic'], [52, 57, 'toxic'], [58, 65, 'toxic'], [72, 79, 'toxic']]",[],Person1
2337,@user sulista = aberração,"[[6, 13, 'toxic'], [16, 25, 'toxic']]",[],Person1
15328,"Hoje no https://t.co/tQZ6i5IXfM a Sensacional Mulata Natasha Medeiros @user Apanha, Toma no Cu e Leva Leite na cara !! Que ceeeena !! Quer ver ?? assina o https://t.co/tQZ6i5IXfM !!!! https://t.co/PNk1xMgoKb","[[84, 88, 'toxic'], [92, 94, 'toxic'], [102, 107, 'toxic'], [111, 115, 'toxic']]",[],Person1
9279,pau no cu dos mancha rosa,"[[0, 3, 'toxic'], [7, 9, 'toxic']]",[],Person1
