id,text,label,toxicity_score,splited_text,rationales
270,rt @user explanar intimidade é falta de maturidade.,non-toxicity,0.0,"['rt', '@user', 'explanar', 'intimidade', 'é', 'falta', 'de', 'maturidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
273,"jesus venceu no deserto e 
adão fracassou no paraíso.

não é o lugar, são as escolhas!",non-toxicity,0.0,"['jesus', 'venceu', 'no', 'deserto', 'e', '\n', 'adão', 'fracassou', 'no', 'paraíso', '.', '\n\n', 'não', 'é', 'o', 'lugar', ',', 'são', 'as', 'escolhas', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
274,"No vídeo, é possível ver todos os 12 integrantes não apenas imitando os passos do BTS, mas também colocando um pouquinho da “sua cara” à icônica coreografia de “FIRE”. Você consegue identificar todas essas modificações?

YouTube 👉🏻 https://t.co/nhv3n8W7L1

 ᪇ୣ╾◌Laianne╼ୣ᪇",non-toxicity,0.0,"['No', 'vídeo', ',', 'é', 'possível', 'ver', 'todos', 'os', '12', 'integrantes', 'não', 'apenas', 'imitando', 'os', 'passos', 'do', 'BTS', ',', 'mas', 'também', 'colocando', 'um', 'pouquinho', 'da', '“', 'sua', 'cara', '”', 'à', 'icônica', 'coreografia', 'de', '“', 'FIRE', '”', '.', 'Você', 'consegue', 'identificar', 'todas', 'essas', 'modificações', '?', '\n\n', 'YouTube', '👉', '🏻', 'https://t.co/nhv3n8W7L1', '\n\n\xa0', '᪇ୣ', '╾', '◌', 'Laianne', '╼', 'ୣ᪇']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,tava perfeito até a parte que ele arranca o coração do cara https://t.co/mdozoxjux0,non-toxicity,0.0,"['tava', 'perfeito', 'até', 'a', 'parte', 'que', 'ele', 'arranca', 'o', 'coração', 'do', 'cara', 'https://t.co/mdozoxjux0']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
277,prometi que ia economizar por causa da vinda da lana. comprei uma calcinha de 80 reais!,non-toxicity,0.0,"['prometi', 'que', 'ia', 'economizar', 'por', 'causa', 'da', 'vinda', 'da', 'lana', '.', 'comprei', 'uma', 'calcinha', 'de', '80', 'reais', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,"ja passou um ano??  ahh foi tão rápido, tão rápido como eu me apaixonei por vocês, amor a primeira vista, amor por essas princesinhas que roubaram meu coração! Eu amo vocês demais e quero passar mais 1000 anos com vocês, minhas vidas! 🌿💕💨~ ^__^ 

           [#1YearWithNATURE] https://t.co/oJU6sjEPbb",non-toxicity,0.0,"['ja', 'passou', 'um', 'ano', '?', '?', ' ', 'ahh', 'foi', 'tão', 'rápido', ',', 'tão', 'rápido', 'como', 'eu', 'me', 'apaixonei', 'por', 'vocês', ',', 'amor', 'a', 'primeira', 'vista', ',', 'amor', 'por', 'essas', 'princesinhas', 'que', 'roubaram', 'meu', 'coração', '!', 'Eu', 'amo', 'vocês', 'demais', 'e', 'quero', 'passar', 'mais', '1000', 'anos', 'com', 'vocês', ',', 'minhas', 'vidas', '!', '🌿', '💕', '💨', '~', '^__^', '\n\n           ', '[', '#', '1YearWithNATURE', ']', 'https://t.co/oJU6sjEPbb']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
280,@user se fizer bem feito eles entregam até a mãe.,non-toxicity,0.0,"['@user', 'se', 'fizer', 'bem', 'feito', 'eles', 'entregam', 'até', 'a', 'mãe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
281,"rt @user #qualopapo podia ser domingo agora, sem neurose maior ansiedade rs",non-toxicity,0.0,"['rt', '@user', '#', 'qualopapo', 'podia', 'ser', 'domingo', 'agora', ',', 'sem', 'neurose', 'maior', 'ansiedade', 'rs']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
282,parece legenda pra cego surdo e mudo,non-toxicity,1.0,"['parece', 'legenda', 'pra', 'cego', 'surdo', 'e', 'mudo']","[0, 0, 0, 0, 0, 0, 0]"
283,rt @user sabe mentir cara a cara kkk se precisar até chora https://t.co/nuqyzcsrr8,non-toxicity,1.0,"['rt', '@user', 'sabe', 'mentir', 'cara', 'a', 'cara', 'kkk', 'se', 'precisar', 'até', 'chora', 'https://t.co/nuqyzcsrr8']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
284,Bom da minha mãe e que ela que contar as coisas pro meu pai pra ele brigar comigo sendo que qualquer coisa que eu faça que eu falo que meu pai deixou ela fala “ELE NUNCA ESTEVE PRESENTE ENTÃO EU QUE MANDO” QUE IRONIA NÃO?????,non-toxicity,0.0,"['Bom', 'da', 'minha', 'mãe', 'e', 'que', 'ela', 'que', 'contar', 'as', 'coisas', 'pro', 'meu', 'pai', 'pra', 'ele', 'brigar', 'comigo', 'sendo', 'que', 'qualquer', 'coisa', 'que', 'eu', 'faça', 'que', 'eu', 'falo', 'que', 'meu', 'pai', 'deixou', 'ela', 'fala', '“', 'ELE', 'NUNCA', 'ESTEVE', 'PRESENTE', 'ENTÃO', 'EU', 'QUE', 'MANDO', '”', 'QUE', 'IRONIA', 'NÃO', '?', '?', '?', '?', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
285,acabou de publicar uma foto em macaé https://t.co/zdng99ytv6,non-toxicity,0.0,"['acabou', 'de', 'publicar', 'uma', 'foto', 'em', 'macaé', 'https://t.co/zdng99ytv6']","[0, 0, 0, 0, 0, 0, 0, 0]"
286,@user eu vou passar o dia inteiro ouvindo as conversas inteligentes de vocês sim,non-toxicity,0.0,"['@user', 'eu', 'vou', 'passar', 'o', 'dia', 'inteiro', 'ouvindo', 'as', 'conversas', 'inteligentes', 'de', 'vocês', 'sim']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
287,"Gente parece mt alguém q eu conheço e minha cara fica assim msm igual a dessa mina ai, mano exxxxxxquece, mt bom ser pega de surpresa assim kkkkkk 😍 https://t.co/dWf2NOOjCY",non-toxicity,0.0,"['Gente', 'parece', 'mt', 'alguém', 'q', 'eu', 'conheço', 'e', 'minha', 'cara', 'fica', 'assim', 'msm', 'igual', 'a', 'dessa', 'mina', 'ai', ',', 'mano', 'exxxxxxquece', ',', 'mt', 'bom', 'ser', 'pega', 'de', 'surpresa', 'assim', 'kkkkkk', '😍', 'https://t.co/dWf2NOOjCY']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
290,meu deus??,non-toxicity,0.0,"['meu', 'deus', '?', '?']","[0, 0, 0, 0]"
291,"@user @user realmente eu fico me sentindo um lixo vendo os dois meninos mais bonitos do mundo esfregando a bochecha um no outro, é demais pra mim 😭😭😭",non-toxicity,0.0,"['@user', '@user', 'realmente', 'eu', 'fico', 'me', 'sentindo', 'um', 'lixo', 'vendo', 'os', 'dois', 'meninos', 'mais', 'bonitos', 'do', 'mundo', 'esfregando', 'a', 'bochecha', 'um', 'no', 'outro', ',', 'é', 'demais', 'pra', 'mim', '😭', '😭', '😭']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
292,"Para algumas investigações recurso infinito e velocidade. Para outras....
5 meses após a prisão dos assassinos os celulares ainda não tiveram informações extraídas.
Polícia Civil e MP não podem depender de favor de empresa privada para investigar.   
https://t.co/YemPcovwwl",non-toxicity,0.0,"['Para', 'algumas', 'investigações', 'recurso', 'infinito', 'e', 'velocidade', '.', 'Para', 'outras', '....', '\n', '5', 'meses', 'após', 'a', 'prisão', 'dos', 'assassinos', 'os', 'celulares', 'ainda', 'não', 'tiveram', 'informações', 'extraídas', '.', '\n', 'Polícia', 'Civil', 'e', 'MP', 'não', 'podem', 'depender', 'de', 'favor', 'de', 'empresa', 'privada', 'para', 'investigar', '.', '  \n', 'https://t.co/YemPcovwwl']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
293,"@user tá com o cool na mão né? não tenhais medo, amigo! a pf está vindo",non-toxicity,1.0,"['@user', 'tá', 'com', 'o', 'cool', 'na', 'mão', 'né', '?', 'não', 'tenhais', 'medo', ',', 'amigo', '!', 'a', 'pf', 'está', 'vindo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
294,@user pode sim,non-toxicity,0.0,"['@user', 'pode', 'sim']","[0, 0, 0]"
295,obrigado @user por contratar um grande jogador! @user,non-toxicity,0.0,"['obrigado', '@user', 'por', 'contratar', 'um', 'grande', 'jogador', '!', '@user']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
297,mas se eu deixar o twitter vou ter q ficar no instagram e o instagram eh o cúmulo ou seja : vou me mata,non-toxicity,0.0,"['mas', 'se', 'eu', 'deixar', 'o', 'twitter', 'vou', 'ter', 'q', 'ficar', 'no', 'instagram', 'e', 'o', 'instagram', 'eh', 'o', 'cúmulo', 'ou', 'seja', ':', 'vou', 'me', 'mata']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
298,"de novo puxa saco, esse fato não  foi no pará, nós não temos nada haver com isso! #balancogeralpa",non-toxicity,1.0,"['de', 'novo', 'puxa', 'saco', ',', 'esse', 'fato', 'não', ' ', 'foi', 'no', 'pará', ',', 'nós', 'não', 'temos', 'nada', 'haver', 'com', 'isso', '!', '#', 'balancogeralpa']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
299,rt @user da pra acreditar que um tweet podia nos unir????eu sou mt grata por ter te conhecido https://t.co/nxsfvoyms6,non-toxicity,0.0,"['rt', '@user', 'da', 'pra', 'acreditar', 'que', 'um', 'tweet', 'podia', 'nos', 'unir????eu', 'sou', 'mt', 'grata', 'por', 'ter', 'te', 'conhecido', 'https://t.co/nxsfvoyms6']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
300,as vzs eu olho pra trás e penso graças a deus que passou,non-toxicity,0.0,"['as', 'vzs', 'eu', 'olho', 'pra', 'trás', 'e', 'penso', 'graças', 'a', 'deus', 'que', 'passou']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
301,"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",non-toxicity,0.0,"['rt', '@user', 'deus', 'olhou', 'pra', 'mim', 'e', 'falou', ',', 'sem', 'bunda', ',', 'sem', 'peito', ',', 'sem', 'beleza', ',', 'sem', 'nada', ',', 'apenas', 'fica', 'aí', 'no', 'mundo', 'vivendo', 'https://t.co/csli', '…']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
302,"No próximo sábado, dia 03/08 o jazz e o blues tomarão conta novamente da charmosa Praça Clarimundo Carneiro, com a realização do Fundinho Festival. O evento, apoiado pela Prefeitura, faz parte das comemorações especiais pelo aniversário de 131 anos de Uberlândia.",non-toxicity,0.0,"['No', 'próximo', 'sábado', ',', 'dia', '03/08', 'o', 'jazz', 'e', 'o', 'blues', 'tomarão', 'conta', 'novamente', 'da', 'charmosa', 'Praça', 'Clarimundo', 'Carneiro', ',', 'com', 'a', 'realização', 'do', 'Fundinho', 'Festival', '.', 'O', 'evento', ',', 'apoiado', 'pela', 'Prefeitura', ',', 'faz', 'parte', 'das', 'comemorações', 'especiais', 'pelo', 'aniversário', 'de', '131', 'anos', 'de', 'Uberlândia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304,"vamo c calma mo

nosso filho vai usa nike ou adidas",non-toxicity,0.0,"['vamo', 'c', 'calma', 'mo', '\n\n', 'nosso', 'filho', 'vai', 'usa', 'nike', 'ou', 'adidas']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305,"rt @user ultimamente meu whatsapp é muito off,fico umas 3 horas offline quando ativo os dados nem 1 mensagem💔😹😹😹 nem aquele con…",non-toxicity,0.0,"['rt', '@user', 'ultimamente', 'meu', 'whatsapp', 'é', 'muito', 'off', ',', 'fico', 'umas', '3', 'horas', 'offline', 'quando', 'ativo', 'os', 'dados', 'nem', '1', 'mensagem', '💔', '😹', '😹', '😹', 'nem', 'aquele', 'con', '…']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
306,"rt @user so preciso do meu silicone, bichectomia e rinoplastia o resto juro q corro atrás",non-toxicity,0.0,"['rt', '@user', 'so', 'preciso', 'do', 'meu', 'silicone', ',', 'bichectomia', 'e', 'rinoplastia', 'o', 'resto', 'juro', 'q', 'corro', 'atrás']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
307,"a menina só escolheu o teló pq ficou com pena, tenho ctz kkkk",non-toxicity,0.0,"['a', 'menina', 'só', 'escolheu', 'o', 'teló', 'pq', 'ficou', 'com', 'pena', ',', 'tenho', 'ctz', 'kkkk']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
308,reconhecer o próprio erro é coisa de gente grande https://t.co/0xgrbetady,non-toxicity,0.0,"['reconhecer', 'o', 'próprio', 'erro', 'é', 'coisa', 'de', 'gente', 'grande', 'https://t.co/0xgrbetady']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
309,doida pra chegar em casa rs,non-toxicity,0.0,"['doida', 'pra', 'chegar', 'em', 'casa', 'rs']","[0, 0, 0, 0, 0, 0]"
310,"@user @user com certeza eu to, qm n queria ganhar milhões chutando bola?",non-toxicity,0.0,"['@user', '@user', 'com', 'certeza', 'eu', 'to', ',', 'qm', 'n', 'queria', 'ganhar', 'milhões', 'chutando', 'bola', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
311,"Vocês são incríveis! O que fazemos quando atingimos a meta?? Isso mesmo, dobramos a meta!!!

DOIS MIL comentários nesse Tweet com as tags! Chamem seus amigos para votarem também!!!

 #MPN #NowUnited #Uniters",non-toxicity,0.0,"['Vocês', 'são', 'incríveis', '!', 'O', 'que', 'fazemos', 'quando', 'atingimos', 'a', 'meta', '?', '?', 'Isso', 'mesmo', ',', 'dobramos', 'a', 'meta', '!', '!', '!', '\n\n', 'DOIS', 'MIL', 'comentários', 'nesse', 'Tweet', 'com', 'as', 'tags', '!', 'Chamem', 'seus', 'amigos', 'para', 'votarem', 'também', '!', '!', '!', '\n\n ', '#', 'MPN', '#', 'NowUnited', '#', 'Uniters']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
312,rt @user paulão vai vim cedo desse jeito paulinha na fab https://t.co/ucotneppgj,non-toxicity,0.0,"['rt', '@user', 'paulão', 'vai', 'vim', 'cedo', 'desse', 'jeito', 'paulinha', 'na', 'fab', 'https://t.co/ucotneppgj']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
313,@user vo nada não faz eu duvidar da minha capacidade kjjkkkkkkkkkkk,non-toxicity,0.0,"['@user', 'vo', 'nada', 'não', 'faz', 'eu', 'duvidar', 'da', 'minha', 'capacidade', 'kjjkkkkkkkkkkk']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
314,"Hipocrisia é uma merda ya, aqui falam e defendem certas coisas de forma a parecerem exemplares, na prática fazem completamente o oposto do que falam e defendem aqui, não sei como é que conseguem mas aprecio a capacidade de representação",non-toxicity,1.0,"['Hipocrisia', 'é', 'uma', 'merda', 'ya', ',', 'aqui', 'falam', 'e', 'defendem', 'certas', 'coisas', 'de', 'forma', 'a', 'parecerem', 'exemplares', ',', 'na', 'prática', 'fazem', 'completamente', 'o', 'oposto', 'do', 'que', 'falam', 'e', 'defendem', 'aqui', ',', 'não', 'sei', 'como', 'é', 'que', 'conseguem', 'mas', 'aprecio', 'a', 'capacidade', 'de', 'representação']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
315,@user @user  olha eleee,non-toxicity,0.0,"['@user', '@user', ' ', 'olha', 'eleee']","[0, 0, 0, 0, 0]"
316,@user infelizmente,non-toxicity,0.0,"['@user', 'infelizmente']","[0, 0]"
318,"rt @user eu só queria casar com o gilbert blythe mas eu nao posso porque ele não existe 
 https://t.co/nhw8jxsim5",non-toxicity,0.0,"['rt', '@user', 'eu', 'só', 'queria', 'casar', 'com', 'o', 'gilbert', 'blythe', 'mas', 'eu', 'nao', 'posso', 'porque', 'ele', 'não', 'existe', '\n ', 'https://t.co/nhw8jxsim5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
319,qnd eu vou p vsl kkkk @user @user,non-toxicity,0.0,"['qnd', 'eu', 'vou', 'p', 'vsl', 'kkkk', '@user', '@user']","[0, 0, 0, 0, 0, 0, 0, 0]"
320,"eu: passando mal

alguem: vai no hospital

eu: já to melhor 🤫😅😅",non-toxicity,0.0,"['eu', ':', 'passando', 'mal', '\n\n', 'alguem', ':', 'vai', 'no', 'hospital', '\n\n', 'eu', ':', 'já', 'to', 'melhor', '🤫', '😅', '😅']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
321,se alguém me contasse que a Sheherazade preocupada com o conforto emocional de bandido é a mulher que ficou famosa porque acha compreensível amarrar bandido no poste eu não acreditaria,non-toxicity,1.0,"['se', 'alguém', 'me', 'contasse', 'que', 'a', 'Sheherazade', 'preocupada', 'com', 'o', 'conforto', 'emocional', 'de', 'bandido', 'é', 'a', 'mulher', 'que', 'ficou', 'famosa', 'porque', 'acha', 'compreensível', 'amarrar', 'bandido', 'no', 'poste', 'eu', 'não', 'acreditaria']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
322,se eu nao passar na faculdade vou tirar carta e virar uber pronto ja decidi,non-toxicity,0.0,"['se', 'eu', 'nao', 'passar', 'na', 'faculdade', 'vou', 'tirar', 'carta', 'e', 'virar', 'uber', 'pronto', 'ja', 'decidi']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
323,"rt @user meta: trezentos comentários 

• cinco cores 
• cinco animais 
• cinco profissões 
• cinco nomes 
• cinco esportes

paulin…",non-toxicity,0.0,"['rt', '@user', 'meta', ':', 'trezentos', 'comentários', '\n\n', '•', 'cinco', 'cores', '\n', '•', 'cinco', 'animais', '\n', '•', 'cinco', 'profissões', '\n', '•', 'cinco', 'nomes', '\n', '•', 'cinco', 'esportes', '\n\n', 'paulin', '…']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
325,o que dizer pra quem tem medo do hacker russo e entrega gratuitamente seus dados para o google e o facebook?,non-toxicity,0.0,"['o', 'que', 'dizer', 'pra', 'quem', 'tem', 'medo', 'do', 'hacker', 'russo', 'e', 'entrega', 'gratuitamente', 'seus', 'dados', 'para', 'o', 'google', 'e', 'o', 'facebook', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
326,@user so nao ouvir hahahahahahaah,non-toxicity,0.0,"['@user', 'so', 'nao', 'ouvir', 'hahahahahahaah']","[0, 0, 0, 0, 0]"
327,@user merece muito 💝,non-toxicity,0.0,"['@user', 'merece', 'muito', '💝']","[0, 0, 0, 0]"
328,"poste uma foto de vc e 3 bias seus e deixe seus mutuals decidirem com quem eles shippam mais vc

to com vergonha mas nao deixem flopar 😔😭🥺😔😳🤪😻😎😙😜😌🤣✈️😜😜🤣😻🤢🧐🤪😙😔😳😔🍉😭🥺😳🤢🤪❣️👉🏼✈️🤪 https://t.co/Oeizj9x2Ar",non-toxicity,0.0,"['poste', 'uma', 'foto', 'de', 'vc', 'e', '3', 'bias', 'seus', 'e', 'deixe', 'seus', 'mutuals', 'decidirem', 'com', 'quem', 'eles', 'shippam', 'mais', 'vc', '\n\n', 'to', 'com', 'vergonha', 'mas', 'nao', 'deixem', 'flopar', '😔', '😭', '🥺', '😔', '😳', '🤪', '😻', '😎', '😙', '😜', '😌', '🤣', '✈', '️', '😜', '😜', '🤣', '😻', '🤢', '🧐', '🤪', '😙', '😔', '😳', '😔', '🍉', '😭', '🥺', '😳', '🤢', '🤪', '❣', '️', '👉', '🏼', '✈', '️', '🤪', 'https://t.co/Oeizj9x2Ar']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
329,@user é a lavanderia de mensagens privadas: o stf esquentando produto de roubo pra dar um ar de legalidade.,non-toxicity,0.0,"['@user', 'é', 'a', 'lavanderia', 'de', 'mensagens', 'privadas', ':', 'o', 'stf', 'esquentando', 'produto', 'de', 'roubo', 'pra', 'dar', 'um', 'ar', 'de', 'legalidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
330,"@user noooo mano kkkkkkk eu sou muito burro, to bolado",non-toxicity,0.0,"['@user', 'noooo', 'mano', 'kkkkkkk', 'eu', 'sou', 'muito', 'burro', ',', 'to', 'bolado']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
331,"o grupo manas 🌻💛 é o melhor do mundo, q q isso irmao",non-toxicity,0.0,"['o', 'grupo', 'manas', '🌻', '💛', 'é', 'o', 'melhor', 'do', 'mundo', ',', 'q', 'q', 'isso', 'irmao']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
332,"melhor notícia de hoje foi que exo-sc ganhou seu primeiro win mesmo com toda a tentativa falha de boicote da parte de ""fã""... é o que eu digo acima do exo só o exo os refescos são ótimos kkk
 https://t.co/ctDdvkN0lj",non-toxicity,0.0,"['melhor', 'notícia', 'de', 'hoje', 'foi', 'que', 'exo-sc', 'ganhou', 'seu', 'primeiro', 'win', 'mesmo', 'com', 'toda', 'a', 'tentativa', 'falha', 'de', 'boicote', 'da', 'parte', 'de', '""', 'fã', '""', '...', 'é', 'o', 'que', 'eu', 'digo', 'acima', 'do', 'exo', 'só', 'o', 'exo', 'os', 'refescos', 'são', 'ótimos', 'kkk', '\n ', 'https://t.co/ctDdvkN0lj']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
333,"@user Isso.  Me engana que eu gosto. Enquanto v. Exa mente, na primeira metade do ano, o lucro líquido do Bradesco foi de R$ 12,700 bilhões, elevação de 23,7% em relação ao mesmo período do ano passado, de R$ 10,263 bilhões.  Um pouco maus que seus três concorrentes...",non-toxicity,0.0,"['@user', 'Isso', '.', ' ', 'Me', 'engana', 'que', 'eu', 'gosto', '.', 'Enquanto', 'v.', 'Exa', 'mente', ',', 'na', 'primeira', 'metade', 'do', 'ano', ',', 'o', 'lucro', 'líquido', 'do', 'Bradesco', 'foi', 'de', 'R$', '12,700', 'bilhões', ',', 'elevação', 'de', '23,7', '%', 'em', 'relação', 'ao', 'mesmo', 'período', 'do', 'ano', 'passado', ',', 'de', 'R$', '10,263', 'bilhões', '.', ' ', 'Um', 'pouco', 'maus', 'que', 'seus', 'três', 'concorrentes', '...']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
334,"hoje é dia da nossa preciosa, maravilhosa e incrivelmente talentosa maknae 🎉🎂 feliz aniversário meu amor que todos os seus sonhos se realizem! por existir e nos abençoar com a sua voz incrível e com o seu sorriso contagiante, obrigada ❤ EU TE AMO D+ 😍 #HappyYEONJUNGDay https://t.co/8KkPc33WT8",non-toxicity,0.0,"['hoje', 'é', 'dia', 'da', 'nossa', 'preciosa', ',', 'maravilhosa', 'e', 'incrivelmente', 'talentosa', 'maknae', '🎉', '🎂', 'feliz', 'aniversário', 'meu', 'amor', 'que', 'todos', 'os', 'seus', 'sonhos', 'se', 'realizem', '!', 'por', 'existir', 'e', 'nos', 'abençoar', 'com', 'a', 'sua', 'voz', 'incrível', 'e', 'com', 'o', 'seu', 'sorriso', 'contagiante', ',', 'obrigada', '❤', 'EU', 'TE', 'AMO', 'D+', '😍', '#', 'HappyYEONJUNGDay', 'https://t.co/8KkPc33WT8']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
